Actual Clear Date Time,Beginning Latitude,Beginning Longitude,Closure Duration,Closure Involved Flag,Command Area District Identifier,Create Date Time,Direction,Ending Latitude,Ending Longitude,Event Duration,Event From Mile Point Number,Event Identifier,Event Planned Flag,Event Sub Type Name,Event To Milepoint Number,Highway Name,Is Re Opened Flag,LRM End Point,LRM,Last Close Date Time,Number of Records,Original Close Date Time,Planned Event End Date,Planned Event Start Date,Recovery Begin Time,Road Identifier,Roadway Clearance Duration,Route Number,Travel Lanes Affected Count,Weekday
8/12/2018 1:05:27 PM,45.57935,-122.11921,,False,2C,8/12/2018 1:04:56 PM,WB,,,31,31.3,18T067128,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 1:05:27 PM,1,8/12/2018 1:05:27 PM,,,,2,,I-84,,Sunday
8/12/2018 1:04:38 PM,45.57935,-122.11921,,False,2C,8/12/2018 1:03:53 PM,WB,,,45,31.3,18T067126,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 1:04:38 PM,1,8/12/2018 1:04:38 PM,,,,2,,I-84,,Sunday
8/12/2018 12:50:25 PM,45.57935,-122.11921,,False,2C,8/12/2018 12:46:35 PM,WB,,,230,31.3,18T067117,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 12:50:25 PM,1,8/12/2018 12:50:25 PM,,,,2,,I-84,,Sunday
8/12/2018 12:08:02 PM,45.57935,-122.11921,,False,2C,8/12/2018 12:05:33 PM,WB,,,149,31.3,18T067101,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 12:08:02 PM,1,8/12/2018 12:08:02 PM,,,,2,,I-84,,Sunday
8/12/2018 12:05:00 PM,45.57935,-122.11921,,False,2C,8/12/2018 12:04:32 PM,WB,,,28,31.3,18T067100,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 12:05:00 PM,1,8/12/2018 12:05:00 PM,,,,2,,I-84,,Sunday
8/12/2018 12:04:47 PM,45.57935,-122.11921,,False,2C,8/12/2018 12:03:42 PM,WB,,,65,31.3,18T067099,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 12:04:47 PM,1,8/12/2018 12:04:47 PM,,,,2,,I-84,,Sunday
8/12/2018 12:03:15 PM,45.57935,-122.11921,,False,2C,8/12/2018 12:01:33 PM,WB,,,102,31.3,18T067097,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 12:03:15 PM,1,8/12/2018 12:03:15 PM,,,,2,,I-84,,Sunday
8/12/2018 12:03:08 PM,45.57935,-122.11921,,False,2C,8/12/2018 11:58:32 AM,WB,,,276,31.3,18T067096,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/12/2018 12:03:08 PM,1,8/12/2018 12:03:08 PM,,,,2,,I-84,,Sunday
8/5/2018 2:56:35 PM,45.57935,-122.11921,,False,2C,8/5/2018 2:55:32 PM,WB,,,63,31.3,18T064752,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 2:56:35 PM,1,8/5/2018 2:56:35 PM,,,,2,,I-84,,Sunday
8/5/2018 12:20:31 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:17:33 PM,WB,,,178,31.3,18T064699,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:20:31 PM,1,8/5/2018 12:20:31 PM,,,,2,,I-84,,Sunday
8/5/2018 12:20:48 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:16:33 PM,WB,,,256,31.3,18T064697,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:20:49 PM,1,8/5/2018 12:20:49 PM,,,,2,,I-84,,Sunday
8/5/2018 12:21:32 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:15:32 PM,WB,,,360,31.3,18T064696,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:21:32 PM,1,8/5/2018 12:21:32 PM,,,,2,,I-84,,Sunday
8/5/2018 12:14:53 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:14:33 PM,WB,,,20,31.3,18T064695,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:14:53 PM,1,8/5/2018 12:14:53 PM,,,,2,,I-84,,Sunday
8/5/2018 12:14:05 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:13:42 PM,WB,,,23,31.3,18T064694,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:14:05 PM,1,8/5/2018 12:14:05 PM,,,,2,,I-84,,Sunday
8/5/2018 12:13:36 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:12:33 PM,WB,,,63,31.3,18T064693,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:13:36 PM,1,8/5/2018 12:13:36 PM,,,,2,,I-84,,Sunday
8/5/2018 12:13:04 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:11:32 PM,WB,,,92,31.3,18T064691,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:13:04 PM,1,8/5/2018 12:13:04 PM,,,,2,,I-84,,Sunday
8/5/2018 12:13:14 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:10:32 PM,WB,,,162,31.3,18T064689,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:13:14 PM,1,8/5/2018 12:13:14 PM,,,,2,,I-84,,Sunday
8/5/2018 12:12:35 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:09:54 PM,WB,,,161,31.3,18T064688,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:12:35 PM,1,8/5/2018 12:12:35 PM,,,,2,,I-84,,Sunday
8/5/2018 12:13:25 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:08:33 PM,WB,,,292,31.3,18T064687,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:13:25 PM,1,8/5/2018 12:13:25 PM,,,,2,,I-84,,Sunday
8/5/2018 12:14:21 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:07:32 PM,WB,,,409,31.3,18T064685,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:14:21 PM,1,8/5/2018 12:14:21 PM,,,,2,,I-84,,Sunday
8/5/2018 12:13:54 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:06:32 PM,WB,,,442,31.3,18T064684,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:13:54 PM,1,8/5/2018 12:13:54 PM,,,,2,,I-84,,Sunday
8/5/2018 12:08:26 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:05:32 PM,WB,,,174,31.3,18T064683,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:08:26 PM,1,8/5/2018 12:08:26 PM,,,,2,,I-84,,Sunday
8/5/2018 12:04:53 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:04:32 PM,WB,,,21,31.3,18T064682,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:04:53 PM,1,8/5/2018 12:04:53 PM,,,,2,,I-84,,Sunday
8/5/2018 12:03:41 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:03:33 PM,WB,,,8,31.3,18T064681,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:03:41 PM,1,8/5/2018 12:03:41 PM,,,,2,,I-84,,Sunday
8/5/2018 12:02:55 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:02:33 PM,WB,,,22,31.3,18T064679,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:02:55 PM,1,8/5/2018 12:02:55 PM,,,,2,,I-84,,Sunday
8/5/2018 12:01:57 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:01:33 PM,WB,,,24,31.3,18T064677,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:01:57 PM,1,8/5/2018 12:01:57 PM,,,,2,,I-84,,Sunday
8/5/2018 12:01:44 PM,45.57935,-122.11921,,False,2C,8/5/2018 12:00:41 PM,WB,,,63,31.3,18T064676,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:01:44 PM,1,8/5/2018 12:01:44 PM,,,,2,,I-84,,Sunday
8/5/2018 12:01:52 PM,45.57935,-122.11921,,False,2C,8/5/2018 11:59:33 AM,WB,,,140,31.3,18T064675,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 12:01:53 PM,1,8/5/2018 12:01:53 PM,,,,2,,I-84,,Sunday
8/5/2018 11:59:06 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:58:32 AM,WB,,,34,31.3,18T064674,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:59:06 AM,1,8/5/2018 11:59:06 AM,,,,2,,I-84,,Sunday
8/5/2018 11:58:55 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:57:54 AM,WB,,,61,31.3,18T064673,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:58:55 AM,1,8/5/2018 11:58:55 AM,,,,2,,I-84,,Sunday
8/5/2018 11:57:19 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:56:32 AM,WB,,,47,31.3,18T064670,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:57:19 AM,1,8/5/2018 11:57:19 AM,,,,2,,I-84,,Sunday
8/5/2018 11:55:46 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:55:32 AM,WB,,,14,31.3,18T064669,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:55:46 AM,1,8/5/2018 11:55:46 AM,,,,2,,I-84,,Sunday
8/5/2018 11:55:37 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:54:32 AM,WB,,,65,31.3,18T064668,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:55:37 AM,1,8/5/2018 11:55:37 AM,,,,2,,I-84,,Sunday
8/5/2018 11:54:35 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:53:33 AM,WB,,,62,31.3,18T064667,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:54:35 AM,1,8/5/2018 11:54:35 AM,,,,2,,I-84,,Sunday
8/5/2018 11:53:21 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:52:32 AM,WB,,,49,31.3,18T064665,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:53:21 AM,1,8/5/2018 11:53:21 AM,,,,2,,I-84,,Sunday
8/5/2018 11:53:12 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:51:35 AM,WB,,,97,31.3,18T064664,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:53:12 AM,1,8/5/2018 11:53:12 AM,,,,2,,I-84,,Sunday
8/5/2018 11:53:00 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:50:33 AM,WB,,,147,31.3,18T064663,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:53:00 AM,1,8/5/2018 11:53:00 AM,,,,2,,I-84,,Sunday
8/5/2018 11:49:40 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:49:32 AM,WB,,,8,31.3,18T064662,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:49:40 AM,1,8/5/2018 11:49:40 AM,,,,2,,I-84,,Sunday
8/5/2018 11:47:43 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:47:34 AM,WB,,,9,31.3,18T064661,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:47:43 AM,1,8/5/2018 11:47:43 AM,,,,2,,I-84,,Sunday
8/5/2018 11:47:30 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:46:33 AM,WB,,,57,31.3,18T064660,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:47:30 AM,1,8/5/2018 11:47:30 AM,,,,2,,I-84,,Sunday
8/5/2018 11:47:20 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:45:33 AM,WB,,,107,31.3,18T064659,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:47:20 AM,1,8/5/2018 11:47:20 AM,,,,2,,I-84,,Sunday
8/5/2018 11:45:02 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:44:33 AM,WB,,,29,31.3,18T064658,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:45:02 AM,1,8/5/2018 11:45:02 AM,,,,2,,I-84,,Sunday
8/5/2018 11:43:48 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:43:33 AM,WB,,,15,31.3,18T064657,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:43:48 AM,1,8/5/2018 11:43:48 AM,,,,2,,I-84,,Sunday
8/5/2018 11:42:40 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:42:32 AM,WB,,,8,31.3,18T064656,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:42:40 AM,1,8/5/2018 11:42:40 AM,,,,2,,I-84,,Sunday
8/5/2018 11:42:18 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:41:33 AM,WB,,,45,31.3,18T064655,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:42:18 AM,1,8/5/2018 11:42:18 AM,,,,2,,I-84,,Sunday
8/5/2018 11:40:41 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:40:32 AM,WB,,,9,31.3,18T064653,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:40:41 AM,1,8/5/2018 11:40:41 AM,,,,2,,I-84,,Sunday
8/5/2018 11:40:27 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:39:42 AM,WB,,,45,31.3,18T064651,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:40:27 AM,1,8/5/2018 11:40:27 AM,,,,2,,I-84,,Sunday
8/5/2018 11:39:13 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:38:33 AM,WB,,,40,31.3,18T064650,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:39:13 AM,1,8/5/2018 11:39:13 AM,,,,2,,I-84,,Sunday
8/5/2018 11:37:47 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:37:35 AM,WB,,,12,31.3,18T064649,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:37:47 AM,1,8/5/2018 11:37:47 AM,,,,2,,I-84,,Sunday
8/5/2018 11:37:05 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:36:32 AM,WB,,,33,31.3,18T064648,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:37:05 AM,1,8/5/2018 11:37:05 AM,,,,2,,I-84,,Sunday
8/5/2018 11:37:15 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:35:33 AM,WB,,,102,31.3,18T064647,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:37:15 AM,1,8/5/2018 11:37:15 AM,,,,2,,I-84,,Sunday
8/5/2018 11:36:56 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:34:32 AM,WB,,,144,31.3,18T064646,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:36:56 AM,1,8/5/2018 11:36:56 AM,,,,2,,I-84,,Sunday
8/5/2018 11:36:48 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:33:32 AM,WB,,,196,31.3,18T064644,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:36:48 AM,1,8/5/2018 11:36:48 AM,,,,2,,I-84,,Sunday
8/5/2018 11:33:11 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:32:32 AM,WB,,,39,31.3,18T064642,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:33:11 AM,1,8/5/2018 11:33:11 AM,,,,2,,I-84,,Sunday
8/5/2018 11:33:02 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:31:32 AM,WB,,,90,31.3,18T064641,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:33:02 AM,1,8/5/2018 11:33:02 AM,,,,2,,I-84,,Sunday
8/5/2018 11:30:47 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:30:35 AM,WB,,,12,31.3,18T064640,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:30:47 AM,1,8/5/2018 11:30:47 AM,,,,2,,I-84,,Sunday
8/5/2018 11:29:50 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:29:32 AM,WB,,,18,31.3,18T064638,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:29:50 AM,1,8/5/2018 11:29:50 AM,,,,2,,I-84,,Sunday
8/5/2018 11:28:54 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:28:33 AM,WB,,,21,31.3,18T064637,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:28:54 AM,1,8/5/2018 11:28:54 AM,,,,2,,I-84,,Sunday
8/5/2018 11:27:50 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:27:32 AM,WB,,,18,31.3,18T064636,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:27:50 AM,1,8/5/2018 11:27:50 AM,,,,2,,I-84,,Sunday
8/5/2018 11:26:44 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:26:33 AM,WB,,,11,31.3,18T064635,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:26:44 AM,1,8/5/2018 11:26:44 AM,,,,2,,I-84,,Sunday
8/5/2018 11:26:05 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:25:32 AM,WB,,,33,31.3,18T064634,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:26:05 AM,1,8/5/2018 11:26:05 AM,,,,2,,I-84,,Sunday
8/5/2018 11:25:49 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:24:32 AM,WB,,,77,31.3,18T064633,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:25:49 AM,1,8/5/2018 11:25:49 AM,,,,2,,I-84,,Sunday
8/5/2018 11:25:39 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:23:53 AM,WB,,,106,31.3,18T064632,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:25:39 AM,1,8/5/2018 11:25:39 AM,,,,2,,I-84,,Sunday
8/5/2018 11:24:02 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:22:33 AM,WB,,,89,31.3,18T064631,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:24:02 AM,1,8/5/2018 11:24:02 AM,,,,2,,I-84,,Sunday
8/5/2018 11:22:12 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:21:32 AM,WB,,,40,31.3,18T064630,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:22:12 AM,1,8/5/2018 11:22:12 AM,,,,2,,I-84,,Sunday
8/5/2018 11:22:01 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:20:32 AM,WB,,,89,31.3,18T064627,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:22:01 AM,1,8/5/2018 11:22:01 AM,,,,2,,I-84,,Sunday
8/5/2018 11:21:50 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:19:33 AM,WB,,,137,31.3,18T064626,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:21:50 AM,1,8/5/2018 11:21:50 AM,,,,2,,I-84,,Sunday
8/5/2018 11:21:40 AM,45.57935,-122.11921,,False,2C,8/5/2018 11:18:32 AM,WB,,,188,31.3,18T064625,False,ITS Device Failure,,COLUMBIA RIVER,False,,00200D00,8/5/2018 11:21:40 AM,1,8/5/2018 11:21:40 AM,,,,2,,I-84,,Sunday
