starttime,resolution,detector_id,speed,volume,occupancy,countreadings,delay,traveltime,vht,vmt
2018-05-19T02:05:00-07:00,00:05:00,100892,63.84,19,1.5,14,-0.02,0.27,0.09,5.51
2018-05-19T02:05:00-07:00,00:05:00,100891,57.15,20,2.0,14,0.01,0.3,0.1,5.8
2018-05-19T02:05:00-07:00,00:05:00,101187,,0,0.0,14,,,,0.0
2018-05-19T02:05:00-07:00,00:05:00,101186,62.11,9,1.14,14,-0.03,0.95,0.14,8.82
2018-05-19T02:05:00-07:00,00:05:00,101185,,0,0.0,14,,,,0.0
2018-05-19T02:05:00-07:00,00:05:00,101184,66.17,6,0.79,14,-0.08,0.78,0.08,5.19
2018-05-19T02:05:00-07:00,00:05:00,101183,67.33,6,0.93,14,-0.09,0.77,0.08,5.19
2018-05-19T02:05:00-07:00,00:05:00,101182,,0,0.0,14,,,,0.0
2018-05-19T02:05:00-07:00,00:05:00,101181,64.25,8,0.79,14,-0.05,0.71,0.09,6.04
2018-05-19T02:05:00-07:00,00:05:00,101180,65.27,11,1.0,14,-0.06,0.69,0.13,8.31
2018-05-19T02:05:00-07:00,00:05:00,101179,63.0,1,0.07,14,-0.03,0.66,0.01,0.7
2018-05-19T02:05:00-07:00,00:05:00,101178,67.29,7,0.64,14,-0.08,0.62,0.07,4.87
2018-05-19T02:05:00-07:00,00:05:00,101177,66.5,8,1.0,14,-0.07,0.63,0.08,5.56
2018-05-19T02:05:00-07:00,00:05:00,101176,,0,0.0,14,,,,0.0
2018-05-19T02:05:00-07:00,00:05:00,101175,68.2,10,0.64,14,-0.13,0.99,0.16,11.2
2018-05-19T02:05:00-07:00,00:05:00,101174,65.3,10,0.93,14,-0.09,1.03,0.17,11.2
2018-05-19T02:05:00-07:00,00:05:00,101173,72.0,2,0.14,14,-0.13,0.65,0.02,1.57
2018-05-19T02:05:00-07:00,00:05:00,101172,61.53,15,1.07,14,-0.02,0.77,0.19,11.78
2018-05-19T02:05:00-07:00,00:05:00,101171,62.06,16,1.71,14,-0.03,0.76,0.2,12.56
2018-05-19T02:05:00-07:00,00:05:00,101170,73.0,4,0.21,14,-0.19,0.87,0.06,4.24
2018-05-19T02:05:00-07:00,00:05:00,101169,68.4,15,1.21,14,-0.13,0.93,0.23,15.9
2018-05-19T02:05:00-07:00,00:05:00,101168,62.53,15,1.64,14,-0.04,1.02,0.25,15.9
2018-05-19T02:05:00-07:00,00:05:00,101167,65.67,3,0.21,14,-0.21,2.18,0.11,7.16
2018-05-19T02:05:00-07:00,00:05:00,101166,63.23,13,2.0,14,-0.12,2.26,0.49,31.01
2018-05-19T02:05:00-07:00,00:05:00,101165,61.23,13,1.93,14,-0.05,2.34,0.51,31.01
2018-05-19T02:05:00-07:00,00:05:00,101164,64.75,4,0.5,14,-0.15,1.96,0.13,8.44
2018-05-19T02:05:00-07:00,00:05:00,101163,60.13,8,0.86,14,0.0,2.11,0.28,16.88
2018-05-19T02:05:00-07:00,00:05:00,101162,51.0,2,0.14,14,0.37,2.48,0.08,4.22
2018-05-19T02:05:00-07:00,00:05:00,101161,66.5,2,0.14,14,-0.08,0.75,0.03,1.67
2018-05-19T02:05:00-07:00,00:05:00,101160,63.9,10,1.0,14,-0.05,0.78,0.13,8.35
2018-05-19T02:05:00-07:00,00:05:00,101158,64.8,5,0.36,14,-0.03,0.43,0.04,2.3
2018-05-19T02:05:00-07:00,00:05:00,101157,61.45,20,1.93,14,-0.01,0.45,0.15,9.2
2018-05-19T02:05:00-07:00,00:05:00,101156,62.33,15,1.71,14,-0.02,0.44,0.11,6.9
2018-05-19T02:05:00-07:00,00:05:00,101155,66.4,5,0.21,14,-0.07,0.66,0.06,3.68
2018-05-19T02:05:00-07:00,00:05:00,101154,62.67,21,1.79,14,-0.03,0.7,0.25,15.44
2018-05-19T02:05:00-07:00,00:05:00,101153,61.82,17,2.29,14,-0.02,0.71,0.2,12.5
2018-05-19T02:05:00-07:00,00:05:00,101152,70.0,1,0.07,14,-0.07,0.44,0.01,0.52
2018-05-19T02:05:00-07:00,00:05:00,101151,62.58,19,1.5,14,-0.02,0.49,0.16,9.79
2018-05-19T02:05:00-07:00,00:05:00,101150,58.16,25,2.5,14,0.02,0.53,0.22,12.88
2018-05-19T02:05:00-07:00,00:05:00,101145,61.6,5,0.36,14,-0.01,0.43,0.04,2.23
2018-05-19T02:05:00-07:00,00:05:00,101144,60.17,18,1.79,14,0.0,0.44,0.13,8.01
2018-05-19T02:05:00-07:00,00:05:00,101143,58.8,25,3.07,14,0.01,0.45,0.19,11.13
2018-05-19T02:05:00-07:00,00:05:00,101142,70.25,4,0.21,14,-0.1,0.59,0.04,2.74
2018-05-19T02:05:00-07:00,00:05:00,101141,59.82,17,1.36,14,0.0,0.69,0.19,11.65
2018-05-19T02:05:00-07:00,00:05:00,101140,57.28,18,1.86,14,0.03,0.72,0.22,12.33
2018-05-19T02:05:00-07:00,00:05:00,101139,62.1,21,2.57,14,-0.03,0.8,0.28,17.43
2018-05-19T02:05:00-07:00,00:05:00,101138,60.14,22,1.79,14,0.0,0.83,0.3,18.26
2018-05-19T02:05:00-07:00,00:05:00,101137,56.11,19,2.21,14,0.06,0.89,0.28,15.77
2018-05-19T02:10:00-07:00,00:05:00,101187,59.5,2,0.13,15,0.01,0.99,0.03,1.96
2018-05-19T02:10:00-07:00,00:05:00,101186,62.25,4,0.6,15,-0.04,0.94,0.06,3.92
2018-05-19T02:10:00-07:00,00:05:00,101185,70.0,2,0.13,15,-0.12,0.74,0.02,1.73
2018-05-19T02:10:00-07:00,00:05:00,101184,70.0,6,0.93,15,-0.12,0.74,0.07,5.19
2018-05-19T02:10:00-07:00,00:05:00,101183,65.86,7,0.4,15,-0.08,0.79,0.09,6.06
2018-05-19T02:10:00-07:00,00:05:00,101182,66.0,2,0.2,15,-0.07,0.69,0.02,1.51
2018-05-19T02:10:00-07:00,00:05:00,101181,65.14,7,0.87,15,-0.06,0.7,0.08,5.29
2018-05-19T02:10:00-07:00,00:05:00,101180,61.57,7,0.6,15,-0.02,0.74,0.09,5.29
2018-05-19T02:10:00-07:00,00:05:00,101179,62.0,1,0.07,15,-0.02,0.67,0.01,0.7
2018-05-19T02:10:00-07:00,00:05:00,101178,71.78,9,1.33,15,-0.11,0.58,0.09,6.26
2018-05-19T02:10:00-07:00,00:05:00,101177,68.25,8,0.8,15,-0.08,0.61,0.08,5.56
2018-05-19T02:10:00-07:00,00:05:00,101176,70.8,5,0.33,15,-0.17,0.95,0.08,5.6
2018-05-19T02:10:00-07:00,00:05:00,101175,67.92,12,1.2,15,-0.13,0.99,0.2,13.44
2018-05-19T02:10:00-07:00,00:05:00,101174,66.67,9,1.13,15,-0.11,1.01,0.15,10.08
2018-05-19T02:10:00-07:00,00:05:00,101173,70.83,6,0.4,15,-0.12,0.66,0.07,4.71
2018-05-19T02:10:00-07:00,00:05:00,101172,64.24,21,2.4,15,-0.05,0.73,0.26,16.49
2018-05-19T02:10:00-07:00,00:05:00,101171,62.07,15,1.27,15,-0.03,0.76,0.19,11.78
2018-05-19T02:10:00-07:00,00:05:00,101170,73.43,7,0.47,15,-0.19,0.87,0.1,7.42
2018-05-19T02:10:00-07:00,00:05:00,101169,67.0,25,2.13,15,-0.11,0.95,0.4,26.5
2018-05-19T02:10:00-07:00,00:05:00,101168,64.27,11,0.8,15,-0.07,0.99,0.18,11.66
2018-05-19T02:10:00-07:00,00:05:00,101167,70.92,12,0.67,15,-0.37,2.02,0.4,28.62
2018-05-19T02:10:00-07:00,00:05:00,101166,62.05,20,1.8,15,-0.08,2.31,0.77,47.7
2018-05-19T02:10:00-07:00,00:05:00,101165,62.64,14,1.13,15,-0.1,2.28,0.53,33.39
2018-05-19T02:10:00-07:00,00:05:00,101164,64.67,3,0.13,15,-0.15,1.96,0.1,6.33
2018-05-19T02:10:00-07:00,00:05:00,101163,56.55,11,0.93,15,0.13,2.24,0.41,23.21
2018-05-19T02:10:00-07:00,00:05:00,101162,51.5,4,0.27,15,0.35,2.46,0.16,8.44
2018-05-19T02:10:00-07:00,00:05:00,101161,75.0,1,0.07,15,-0.17,0.67,0.01,0.84
2018-05-19T02:10:00-07:00,00:05:00,101160,67.36,11,0.87,15,-0.09,0.74,0.14,9.19
2018-05-19T02:10:00-07:00,00:05:00,101158,63.57,7,0.47,15,-0.03,0.43,0.05,3.22
2018-05-19T02:10:00-07:00,00:05:00,101157,63.11,35,2.67,15,-0.02,0.44,0.26,16.1
2018-05-19T02:10:00-07:00,00:05:00,101156,60.73,15,1.27,15,-0.01,0.45,0.11,6.9
2018-05-19T02:10:00-07:00,00:05:00,101155,73.17,12,0.67,15,-0.13,0.6,0.12,8.82
2018-05-19T02:10:00-07:00,00:05:00,101154,65.38,26,2.0,15,-0.06,0.67,0.29,19.11
2018-05-19T02:10:00-07:00,00:05:00,101153,63.1,21,1.67,15,-0.04,0.7,0.24,15.44
2018-05-19T02:10:00-07:00,00:05:00,101152,69.36,11,0.6,15,-0.07,0.45,0.08,5.67
2018-05-19T02:10:00-07:00,00:05:00,101151,65.0,27,1.73,15,-0.04,0.48,0.21,13.91
2018-05-19T02:10:00-07:00,00:05:00,101150,60.28,29,2.53,15,0.0,0.51,0.25,14.94
2018-05-19T02:10:00-07:00,00:05:00,101145,69.0,14,0.87,15,-0.06,0.39,0.09,6.23
2018-05-19T02:10:00-07:00,00:05:00,101144,62.5,28,2.13,15,-0.02,0.43,0.2,12.46
2018-05-19T02:10:00-07:00,00:05:00,101143,62.31,32,2.93,15,-0.02,0.43,0.23,14.24
2018-05-19T02:10:00-07:00,00:05:00,101142,67.38,13,0.73,15,-0.08,0.61,0.13,8.91
2018-05-19T02:10:00-07:00,00:05:00,101141,64.08,25,1.6,15,-0.04,0.64,0.27,17.13
2018-05-19T02:10:00-07:00,00:05:00,101140,59.24,21,1.8,15,0.01,0.69,0.24,14.39
2018-05-19T02:10:00-07:00,00:05:00,101139,59.03,30,2.53,15,0.01,0.84,0.42,24.9
2018-05-19T02:10:00-07:00,00:05:00,101138,58.08,25,1.93,15,0.03,0.86,0.36,20.75
2018-05-19T02:10:00-07:00,00:05:00,101137,54.09,22,2.53,15,0.09,0.92,0.34,18.26
2018-05-19T02:10:00-07:00,00:05:00,100903,51.57,21,1.67,15,5.26,37.46,13.11,676.2
2018-05-19T02:10:00-07:00,00:05:00,100901,61.89,36,2.8,15,-0.01,0.38,0.23,14.04
2018-05-19T02:10:00-07:00,00:05:00,100900,52.57,14,0.6,15,0.06,0.45,0.1,5.46
2018-05-19T02:10:00-07:00,00:05:00,100898,63.37,30,2.13,15,-0.02,0.42,0.21,13.35
2018-05-19T02:10:00-07:00,00:05:00,100897,54.54,24,1.53,15,0.04,0.49,0.2,10.68
2018-05-19T02:10:00-07:00,00:05:00,100896,62.0,13,0.47,15,-0.02,0.61,0.13,8.19
2018-05-19T02:10:00-07:00,00:05:00,100895,49.4,5,27.25,4,0.14,0.77,0.06,3.15
2018-05-19T02:10:00-07:00,00:05:00,100894,76.21,19,2.53,15,-0.13,0.5,0.16,11.97
2018-05-19T02:10:00-07:00,00:05:00,100893,68.83,12,0.4,15,-0.04,0.25,0.05,3.48
2018-05-19T02:10:00-07:00,00:05:00,100892,68.03,29,1.73,15,-0.03,0.26,0.12,8.41
2018-05-19T02:10:00-07:00,00:05:00,100891,57.6,25,2.13,15,0.01,0.3,0.13,7.25
2018-05-19T02:15:00-07:00,00:05:00,101182,66.33,3,0.14,14,-0.07,0.68,0.03,2.27
2018-05-19T02:15:00-07:00,00:05:00,101181,65.29,7,1.14,14,-0.06,0.69,0.08,5.29
2018-05-19T02:15:00-07:00,00:05:00,101180,56.75,4,0.57,14,0.04,0.8,0.05,3.02
2018-05-19T02:15:00-07:00,00:05:00,101179,64.0,2,0.14,14,-0.04,0.65,0.02,1.39
2018-05-19T02:15:00-07:00,00:05:00,101178,70.29,7,1.14,14,-0.1,0.59,0.07,4.87
2018-05-19T02:15:00-07:00,00:05:00,101177,60.29,7,0.86,14,0.0,0.69,0.08,4.87
2018-05-19T02:15:00-07:00,00:05:00,101176,70.0,1,0.07,14,-0.16,0.96,0.02,1.12
2018-05-19T02:15:00-07:00,00:05:00,101175,65.64,11,1.14,14,-0.1,1.02,0.19,12.32
2018-05-19T02:15:00-07:00,00:05:00,101174,62.14,7,0.71,14,-0.04,1.08,0.13,7.84
2018-05-19T02:15:00-07:00,00:05:00,101173,65.0,3,0.21,14,-0.06,0.72,0.04,2.36
2018-05-19T02:15:00-07:00,00:05:00,101172,64.82,17,1.5,14,-0.06,0.73,0.21,13.35
2018-05-19T02:15:00-07:00,00:05:00,101171,60.67,15,1.43,14,-0.01,0.78,0.19,11.78
2018-05-19T02:15:00-07:00,00:05:00,101170,66.0,4,0.29,14,-0.1,0.96,0.06,4.24
2018-05-19T02:15:00-07:00,00:05:00,101169,68.53,17,1.64,14,-0.13,0.93,0.26,18.02
2018-05-19T02:15:00-07:00,00:05:00,101168,64.67,15,1.64,14,-0.08,0.98,0.25,15.9
2018-05-19T02:15:00-07:00,00:05:00,101167,65.67,6,0.5,14,-0.21,2.18,0.22,14.31
2018-05-19T02:15:00-07:00,00:05:00,101166,63.42,19,1.29,14,-0.13,2.26,0.71,45.32
2018-05-19T02:15:00-07:00,00:05:00,101165,60.33,12,1.71,14,-0.01,2.37,0.47,28.62
2018-05-19T02:15:00-07:00,00:05:00,101164,62.2,5,0.29,14,-0.07,2.04,0.17,10.55
2018-05-19T02:15:00-07:00,00:05:00,101163,58.45,11,1.5,14,0.06,2.17,0.4,23.21
2018-05-19T02:15:00-07:00,00:05:00,101162,59.0,2,0.14,14,0.04,2.15,0.07,4.22
2018-05-19T02:15:00-07:00,00:05:00,101161,65.5,4,0.29,14,-0.07,0.76,0.05,3.34
2018-05-19T02:15:00-07:00,00:05:00,101160,65.77,13,1.29,14,-0.07,0.76,0.17,10.86
2018-05-19T02:15:00-07:00,00:05:00,101158,63.33,6,0.36,14,-0.02,0.44,0.04,2.76
2018-05-19T02:15:00-07:00,00:05:00,101157,62.86,21,1.93,14,-0.02,0.44,0.15,9.66
2018-05-19T02:15:00-07:00,00:05:00,101156,60.57,14,0.93,14,0.0,0.46,0.11,6.44
2018-05-19T02:15:00-07:00,00:05:00,101155,65.62,13,0.93,14,-0.06,0.67,0.15,9.56
2018-05-19T02:15:00-07:00,00:05:00,101154,63.32,25,2.14,14,-0.04,0.7,0.29,18.38
2018-05-19T02:15:00-07:00,00:05:00,101153,61.12,17,1.5,14,-0.01,0.72,0.2,12.5
2018-05-19T02:15:00-07:00,00:05:00,101152,67.07,15,1.14,14,-0.05,0.46,0.12,7.73
2018-05-19T02:15:00-07:00,00:05:00,101151,61.69,32,2.79,14,-0.01,0.5,0.27,16.48
2018-05-19T02:15:00-07:00,00:05:00,101150,62.0,21,2.07,14,-0.02,0.5,0.17,10.82
2018-05-19T02:15:00-07:00,00:05:00,101145,65.9,10,0.64,14,-0.04,0.41,0.07,4.45
2018-05-19T02:15:00-07:00,00:05:00,101144,60.0,31,3.0,14,0.0,0.45,0.23,13.8
2018-05-19T02:15:00-07:00,00:05:00,101143,59.67,15,1.14,14,0.0,0.45,0.11,6.68
2018-05-19T02:15:00-07:00,00:05:00,101142,64.36,14,0.93,14,-0.05,0.64,0.15,9.59
2018-05-19T02:15:00-07:00,00:05:00,101141,58.58,26,2.21,14,0.02,0.7,0.3,17.81
2018-05-19T02:15:00-07:00,00:05:00,101140,59.92,13,1.0,14,0.0,0.69,0.15,8.91
2018-05-19T02:15:00-07:00,00:05:00,101139,61.97,31,2.86,14,-0.03,0.8,0.42,25.73
2018-05-19T02:15:00-07:00,00:05:00,101138,59.37,30,2.29,14,0.01,0.84,0.42,24.9
2018-05-19T02:15:00-07:00,00:05:00,101137,56.0,18,1.43,14,0.06,0.89,0.27,14.94
2018-05-19T02:15:00-07:00,00:05:00,100903,50.25,8,0.43,14,6.25,38.45,5.13,257.6
2018-05-19T02:15:00-07:00,00:05:00,100901,59.62,21,2.07,14,0.0,0.39,0.14,8.19
2018-05-19T02:15:00-07:00,00:05:00,100900,53.46,13,0.57,14,0.05,0.44,0.09,5.07
2018-05-19T02:15:00-07:00,00:05:00,100898,59.18,28,2.43,14,0.01,0.45,0.21,12.46
2018-05-19T02:15:00-07:00,00:05:00,100897,51.47,19,1.64,14,0.07,0.52,0.16,8.46
2018-05-19T02:15:00-07:00,00:05:00,100896,61.86,14,0.57,14,-0.02,0.61,0.14,8.82
2018-05-19T02:15:00-07:00,00:05:00,100895,47.15,34,4.21,14,0.17,0.8,0.45,21.42
2018-05-19T02:15:00-07:00,00:05:00,100894,54.71,14,1.57,14,0.06,0.69,0.16,8.82
2018-05-19T02:15:00-07:00,00:05:00,100893,65.67,12,0.43,14,-0.03,0.26,0.05,3.48
2018-05-19T02:15:00-07:00,00:05:00,100892,63.59,34,3.07,14,-0.02,0.27,0.16,9.86
2018-05-19T02:15:00-07:00,00:05:00,100891,51.14,14,0.79,14,0.05,0.34,0.08,4.06
2018-05-19T02:15:00-07:00,00:05:00,101187,,0,0.0,14,,,,0.0
2018-05-19T02:15:00-07:00,00:05:00,101186,61.88,8,2.21,14,-0.03,0.95,0.13,7.84
2018-05-19T02:15:00-07:00,00:05:00,101185,,0,0.0,14,,,,0.0
2018-05-19T02:15:00-07:00,00:05:00,101184,66.6,5,1.07,14,-0.09,0.78,0.06,4.33
2018-05-19T02:15:00-07:00,00:05:00,101183,62.8,5,0.64,14,-0.04,0.83,0.07,4.33
2018-05-19T02:20:00-07:00,00:05:00,101187,,0,0.0,15,,,,0.0
2018-05-19T02:20:00-07:00,00:05:00,101186,59.75,4,0.27,15,0.0,0.98,0.07,3.92
2018-05-19T02:20:00-07:00,00:05:00,101185,65.0,1,0.07,15,-0.07,0.8,0.01,0.87
2018-05-19T02:20:00-07:00,00:05:00,101184,65.0,7,0.8,15,-0.07,0.8,0.09,6.06
2018-05-19T02:20:00-07:00,00:05:00,101183,61.33,3,1.13,15,-0.02,0.85,0.04,2.6
2018-05-19T02:20:00-07:00,00:05:00,101182,65.5,2,0.13,15,-0.06,0.69,0.02,1.51
2018-05-19T02:20:00-07:00,00:05:00,101181,62.38,8,1.07,15,-0.03,0.73,0.1,6.04
2018-05-19T02:20:00-07:00,00:05:00,101180,64.75,12,2.2,15,-0.06,0.7,0.14,9.06
2018-05-19T02:20:00-07:00,00:05:00,101179,66.67,3,0.2,15,-0.07,0.63,0.03,2.09
2018-05-19T02:20:00-07:00,00:05:00,101178,65.56,9,1.53,15,-0.06,0.64,0.1,6.26
2018-05-19T02:20:00-07:00,00:05:00,101177,67.44,9,1.67,15,-0.08,0.62,0.09,6.26
2018-05-19T02:20:00-07:00,00:05:00,101176,,0,0.0,15,,,,0.0
2018-05-19T02:20:00-07:00,00:05:00,101175,66.0,12,1.6,15,-0.1,1.02,0.2,13.44
2018-05-19T02:20:00-07:00,00:05:00,101174,64.6,10,1.6,15,-0.08,1.04,0.17,11.2
2018-05-19T02:20:00-07:00,00:05:00,101173,61.0,1,0.07,15,-0.01,0.77,0.01,0.79
2018-05-19T02:20:00-07:00,00:05:00,101172,62.92,13,1.8,15,-0.04,0.75,0.16,10.21
2018-05-19T02:20:00-07:00,00:05:00,101171,59.86,14,2.27,15,0.0,0.79,0.18,10.99
2018-05-19T02:20:00-07:00,00:05:00,101170,66.0,1,0.07,15,-0.1,0.96,0.02,1.06
2018-05-19T02:20:00-07:00,00:05:00,101169,67.38,21,2.27,15,-0.12,0.94,0.33,22.26
2018-05-19T02:20:00-07:00,00:05:00,101168,64.2,15,1.93,15,-0.07,0.99,0.25,15.9
2018-05-19T02:20:00-07:00,00:05:00,101167,67.71,7,0.47,15,-0.27,2.11,0.25,16.7
2018-05-19T02:20:00-07:00,00:05:00,101166,64.13,23,2.27,15,-0.15,2.23,0.86,54.86
2018-05-19T02:20:00-07:00,00:05:00,101165,63.0,8,0.6,15,-0.11,2.27,0.3,19.08
2018-05-19T02:20:00-07:00,00:05:00,101164,66.5,4,0.2,15,-0.21,1.9,0.13,8.44
2018-05-19T02:20:00-07:00,00:05:00,101163,63.29,7,0.67,15,-0.11,2.0,0.23,14.77
2018-05-19T02:20:00-07:00,00:05:00,101162,55.0,1,0.07,15,0.19,2.3,0.04,2.11
2018-05-19T02:20:00-07:00,00:05:00,101161,71.29,7,0.4,15,-0.13,0.7,0.08,5.85
2018-05-19T02:20:00-07:00,00:05:00,101160,70.0,11,1.0,15,-0.12,0.72,0.13,9.19
2018-05-19T02:20:00-07:00,00:05:00,101158,67.0,10,0.67,15,-0.05,0.41,0.07,4.6
2018-05-19T02:20:00-07:00,00:05:00,101157,65.17,23,1.47,15,-0.04,0.42,0.16,10.58
2018-05-19T02:20:00-07:00,00:05:00,101156,58.91,11,1.07,15,0.01,0.47,0.09,5.06
2018-05-19T02:20:00-07:00,00:05:00,101155,72.18,11,0.6,15,-0.12,0.61,0.11,8.09
2018-05-19T02:20:00-07:00,00:05:00,101154,66.26,23,1.67,15,-0.07,0.67,0.26,16.91
2018-05-19T02:20:00-07:00,00:05:00,101153,60.62,13,1.27,15,-0.01,0.73,0.16,9.56
2018-05-19T02:20:00-07:00,00:05:00,101152,71.0,12,0.6,15,-0.08,0.44,0.09,6.18
2018-05-19T02:20:00-07:00,00:05:00,101151,64.05,21,1.67,15,-0.03,0.48,0.17,10.82
2018-05-19T02:20:00-07:00,00:05:00,101150,60.05,21,1.93,15,0.0,0.51,0.18,10.82
2018-05-19T02:20:00-07:00,00:05:00,101145,64.0,17,1.13,15,-0.03,0.42,0.12,7.57
2018-05-19T02:20:00-07:00,00:05:00,101144,59.72,18,1.6,15,0.0,0.45,0.13,8.01
2018-05-19T02:20:00-07:00,00:05:00,101143,60.65,23,2.67,15,0.0,0.44,0.17,10.24
2018-05-19T02:20:00-07:00,00:05:00,101142,64.62,13,0.73,15,-0.05,0.64,0.14,8.91
2018-05-19T02:20:00-07:00,00:05:00,101141,61.17,18,1.53,15,-0.01,0.67,0.2,12.33
2018-05-19T02:20:00-07:00,00:05:00,101140,56.55,11,1.33,15,0.04,0.73,0.13,7.54
2018-05-19T02:20:00-07:00,00:05:00,101139,60.89,37,2.53,15,-0.01,0.82,0.5,30.71
2018-05-19T02:20:00-07:00,00:05:00,101138,58.74,19,1.6,15,0.02,0.85,0.27,15.77
2018-05-19T02:20:00-07:00,00:05:00,101137,58.36,14,1.47,15,0.02,0.85,0.2,11.62
2018-05-19T02:20:00-07:00,00:05:00,100903,54.7,10,0.6,15,3.12,35.32,5.89,322.0
2018-05-19T02:20:00-07:00,00:05:00,100901,63.91,23,1.47,15,-0.02,0.37,0.14,8.97
2018-05-19T02:20:00-07:00,00:05:00,100900,65.67,12,0.93,15,-0.03,0.36,0.07,4.68
2018-05-19T02:20:00-07:00,00:05:00,100898,62.28,25,2.07,15,-0.02,0.43,0.18,11.13
2018-05-19T02:20:00-07:00,00:05:00,100897,58.41,17,1.47,15,0.01,0.46,0.13,7.57
2018-05-19T02:20:00-07:00,00:05:00,100896,62.19,16,0.67,15,-0.02,0.61,0.16,10.08
2018-05-19T02:20:00-07:00,00:05:00,100895,48.5,18,2.2,15,0.15,0.78,0.23,11.34
2018-05-19T02:20:00-07:00,00:05:00,100894,66.25,16,2.67,15,-0.06,0.57,0.15,10.08
2018-05-19T02:20:00-07:00,00:05:00,100893,65.56,16,0.53,15,-0.02,0.27,0.07,4.64
2018-05-19T02:20:00-07:00,00:05:00,100892,64.56,18,1.47,15,-0.02,0.27,0.08,5.22
2018-05-19T02:20:00-07:00,00:05:00,100891,58.35,17,1.53,15,0.01,0.3,0.08,4.93
2018-05-19T02:25:00-07:00,00:05:00,101187,,0,0.0,14,,,,0.0
2018-05-19T02:25:00-07:00,00:05:00,101186,63.0,5,0.64,14,-0.05,0.93,0.08,4.9
2018-05-19T02:25:00-07:00,00:05:00,101185,,0,0.0,14,,,,0.0
2018-05-19T02:25:00-07:00,00:05:00,101184,69.17,6,0.43,14,-0.11,0.75,0.08,5.19
2018-05-19T02:25:00-07:00,00:05:00,101183,61.67,3,0.21,14,-0.02,0.84,0.04,2.6
2018-05-19T02:25:00-07:00,00:05:00,101182,73.0,1,0.0,14,-0.13,0.62,0.01,0.76
2018-05-19T02:25:00-07:00,00:05:00,101181,68.29,7,0.43,14,-0.09,0.66,0.08,5.29
2018-05-19T02:25:00-07:00,00:05:00,101180,65.0,6,0.43,14,-0.06,0.7,0.07,4.53
2018-05-19T02:25:00-07:00,00:05:00,101179,,0,0.0,14,,,,0.0
2018-05-19T02:25:00-07:00,00:05:00,101178,70.22,9,0.79,14,-0.1,0.59,0.09,6.26
2018-05-19T02:25:00-07:00,00:05:00,101177,67.0,4,0.57,14,-0.07,0.62,0.04,2.78
2018-05-19T02:25:00-07:00,00:05:00,101176,62.0,2,0.14,14,-0.04,1.08,0.04,2.24
2018-05-19T02:25:00-07:00,00:05:00,101175,70.0,6,0.29,14,-0.16,0.96,0.1,6.72
2018-05-19T02:25:00-07:00,00:05:00,101174,61.86,7,0.93,14,-0.03,1.09,0.13,7.84
2018-05-19T02:25:00-07:00,00:05:00,101173,69.67,6,0.36,14,-0.11,0.68,0.07,4.71
2018-05-19T02:25:00-07:00,00:05:00,101172,59.91,11,1.43,14,0.0,0.79,0.14,8.64
2018-05-19T02:25:00-07:00,00:05:00,101171,60.43,7,0.93,14,-0.01,0.78,0.09,5.5
2018-05-19T02:25:00-07:00,00:05:00,101170,66.33,3,0.21,14,-0.1,0.96,0.05,3.18
2018-05-19T02:25:00-07:00,00:05:00,101169,65.33,9,1.21,14,-0.09,0.97,0.15,9.54
2018-05-19T02:25:00-07:00,00:05:00,101168,61.8,5,0.79,14,-0.03,1.03,0.09,5.3
2018-05-19T02:25:00-07:00,00:05:00,101167,66.67,3,0.21,14,-0.24,2.15,0.11,7.16
2018-05-19T02:25:00-07:00,00:05:00,101166,64.0,14,2.21,14,-0.15,2.24,0.52,33.39
2018-05-19T02:25:00-07:00,00:05:00,101165,54.67,3,1.0,14,0.23,2.62,0.13,7.16
2018-05-19T02:25:00-07:00,00:05:00,101164,57.5,6,0.43,14,0.09,2.2,0.22,12.66
2018-05-19T02:25:00-07:00,00:05:00,101163,50.5,2,0.43,14,0.4,2.51,0.08,4.22
2018-05-19T02:25:00-07:00,00:05:00,101162,52.0,1,0.07,14,0.32,2.43,0.04,2.11
2018-05-19T02:25:00-07:00,00:05:00,101161,65.5,4,0.29,14,-0.07,0.76,0.05,3.34
2018-05-19T02:25:00-07:00,00:05:00,101160,60.2,5,0.57,14,0.0,0.83,0.07,4.18
2018-05-19T02:25:00-07:00,00:05:00,101158,68.33,3,0.29,14,-0.06,0.4,0.02,1.38
2018-05-19T02:25:00-07:00,00:05:00,101157,61.25,12,1.71,14,-0.01,0.45,0.09,5.52
2018-05-19T02:25:00-07:00,00:05:00,101156,62.0,14,1.07,14,-0.01,0.45,0.1,6.44
2018-05-19T02:25:00-07:00,00:05:00,101155,67.0,1,0.07,14,-0.08,0.66,0.01,0.74
2018-05-19T02:25:00-07:00,00:05:00,101154,64.67,9,1.14,14,-0.05,0.68,0.1,6.62
2018-05-19T02:25:00-07:00,00:05:00,101153,62.08,13,1.43,14,-0.02,0.71,0.15,9.56
2018-05-19T02:25:00-07:00,00:05:00,101152,67.0,3,0.0,14,-0.05,0.46,0.02,1.55
2018-05-19T02:25:00-07:00,00:05:00,101151,64.53,15,1.21,14,-0.04,0.48,0.12,7.73
2018-05-19T02:25:00-07:00,00:05:00,101150,61.0,16,1.36,14,-0.01,0.51,0.14,8.24
2018-05-19T02:25:00-07:00,00:05:00,101145,67.57,7,0.5,14,-0.05,0.4,0.05,3.12
